name,hex,l,a,b,flag
Thin Heights,#cae0df,0.8901087,-0.022821814,-0.0054447055,false
Thin Ice,#d9dcdb,0.891883,-0.003500104,0.0003387332,false
Think Brick,#834841,0.47095072,0.072530866,0.038109094,true
Think Leaf,#4d8871,0.57946527,-0.070168674,0.016401827,false
Think Pink,#e5a5c1,0.7905412,0.08230674,-0.012680352,true
Third Eye Chakra,#243bcd,0.4475845,-0.008740127,-0.22261497,false
Thirsty Thursday,#726e9b,0.559524,0.021387517,-0.06576237,false
Thistle,#d8bfd8,0.8332929,0.036385655,-0.024576545,false
Thistle Down,#9499bb,0.6907068,0.0073624253,-0.049648166,false
Thistle Green,#cccaa8,0.8317373,-0.01152885,0.044341564,false
Thistle Grey,#c0b6a8,0.7806503,0.0052698255,0.021931827,false
Thistle Mauve,#834d7c,0.49972123,0.08597198,-0.046206266,false
Thistleblossom Soft Blue,#8ab3bf,0.7411065,-0.03740138,-0.028836548,false
Thor’s Thunder,#44ccff,0.79368275,-0.09067154,-0.09951764,true
Thorn Crown,#b5a197,0.7235776,0.018349439,0.020608783,false
Thorny Branch,#4c4a41,0.40813223,-0.0017299205,0.014745504,false
Thought,#d8cdc8,0.85580325,0.009758621,0.010179341,false
Thousand Herb,#317589,0.5274663,-0.05687943,-0.048187137,false
Thousand Needles Sand,#ffd9bb,0.909796,0.028870255,0.050534785,false
Thousand Sons Blue,#02d8e9,0.8049957,-0.12450665,-0.057801902,false
Thousand Years Green,#316745,0.4667036,-0.07233186,0.034965098,false
Thraka Green Wash,#4f6446,0.47725117,-0.038606375,0.036654413,false
Threaded Loom,#cec2aa,0.8175181,0.003338486,0.035178065,false
Threatening Red,#c30305,0.51412606,0.18346536,0.101264566,true
Thredbo,#73c4d7,0.7754095,-0.068950474,-0.047438502,false
Three Ring Circus,#fddbb6,0.91070753,0.021743208,0.0575552,false
Thresher Shark,#93cce7,0.815391,-0.045921028,-0.052733064,false
Threshold Taupe,#ac9a8a,0.69753325,0.013726771,0.028064549,false
Thrilling Lime,#8cc34b,0.7543096,-0.1043179,0.12299493,true
Throat,#281f3f,0.2668244,0.024909794,-0.05324915,false
Throat Chakra,#6aced4,0.79345524,-0.08798453,-0.033097208,false
Thrush,#936b4f,0.5616296,0.036655143,0.054226488,false
Thrush Egg,#a4b6a7,0.75803196,-0.025233418,0.014401913,false
Thuja Green,#11610f,0.43025658,-0.10723008,0.08214465,false
Thulian Pink,#df6fa1,0.6861846,0.14865431,-0.016464353,false
Thulite Rose,#ddc2ba,0.834694,0.026136935,0.019789636,false
Thumper,#bdada4,0.758649,0.014029413,0.017593801,false
Thundelarra,#e88a76,0.7283558,0.100180805,0.06474531,false
Thunder,#4d4d4b,0.41955608,-0.000927642,0.0031243265,false
Thunder & Lightning,#f9f5db,0.9664423,-0.005859852,0.033795893,true
Thunder Bay,#cbd9d7,0.87411654,-0.015233159,-0.0017747283,false
Thunder Chi,#aac4d4,0.80601627,-0.020789742,-0.029617846,false
Thunder Grey,#57534c,0.44379866,0.0017701089,0.012234777,false
Thunder Mountain Longhorn Pepper,#ce1b1f,0.5446596,0.18618302,0.09556866,false
Thunder Night,#1a4876,0.3949071,-0.029552236,-0.08771011,false
Thunderbird,#923830,0.46501353,0.109176725,0.05777827,true
Thunderbolt,#fdefad,0.94794405,-0.011227131,0.08419198,true
Thundercat,#8a99a3,0.67428845,-0.012371153,-0.019006133,false
Thundercloud,#698589,0.5964256,-0.028943747,-0.014778405,true
Thunderdome,#f6f3a7,0.94916785,-0.026689082,0.092056334,true
Thunderhawk Blue,#417074,0.5132504,-0.04771097,-0.01993543,false
Thunderous,#6d6c62,0.52909356,-0.0032487959,0.014965564,false
Thunderstorm,#9098a1,0.67606694,-0.005207151,-0.015315473,false
Thunderstruck,#5f5755,0.46377257,0.009062067,0.0061812103,false
Thurman,#7f7b60,0.57898915,-0.0072337985,0.039029628,false
Thy Flesh Consumed,#98514a,0.5182576,0.085715786,0.043228596,false
Thyme,#50574c,0.44699675,-0.0136806965,0.014169633,false
Thyme and Place,#6f8770,0.59770805,-0.03668174,0.024653256,true
Thyme and Salt,#629a31,0.6254095,-0.101709455,0.10814777,false
Thyme Green,#737b6c,0.57163805,-0.0157917,0.018673569,false
Tia Maria,#97422d,0.4871952,0.097783655,0.068674415,false
Tiamo,#9bb2aa,0.7436243,-0.027608514,0.0036004186,false
Tiān Lán Sky,#5db3ff,0.74536693,-0.05288127,-0.12786144,false
Tiāntāi Mountain Green,#566b38,0.49767372,-0.047964558,0.062790304,false
Tiara,#b9c3be,0.8079483,-0.012542844,0.003427744,false
Tiara Jewel,#eae0e8,0.9169018,0.013433725,-0.007067919,false
Tiara Pink,#daa6cf,0.7857628,0.07316175,-0.03579247,false
Tiber,#184343,0.35316142,-0.04542333,-0.012368828,false
Tibetan Cloak,#6a6264,0.5042632,0.0106181055,0.00008419156,false
Tibetan Jasmine,#f6f3e1,0.96165246,-0.0037860572,0.023622572,false
Tibetan Orange,#ae5848,0.56063545,0.09836969,0.061192155,false
Tibetan Plateau,#88ffdd,0.92084515,-0.11820331,0.014909208,false
Tibetan Red,#8b3145,0.44862357,0.12116285,0.021479666,false
Tibetan Silk,#9c8a52,0.6367357,-0.0029689074,0.07809761,false
Tibetan Sky,#dbeaed,0.9267189,-0.0141352415,-0.008506954,false
Tibetan Stone,#74b7c1,0.7383215,-0.061418444,-0.0323233,false
Tibetan Temple,#814d50,0.48115382,0.067701995,0.019809455,false
Tibetan Turquoise,#0084a6,0.56997895,-0.07690364,-0.07467443,false
Tibetan Yellow,#fedf00,0.9017716,-0.029324979,0.18459511,false
Ticino Blue,#268bcc,0.6115391,-0.060821682,-0.11774659,false
Tickle Me Pink,#fc89ac,0.7648208,0.14360559,0.004083574,false
Tickled Crow,#b6baa4,0.77965206,-0.013221234,0.027740538,false
Tickled Pink,#efa7bf,0.80393136,0.08963016,-0.003689766,false
Tidal,#f0f590,0.94479716,-0.044588625,0.11606306,false
Tidal Foam,#bfb9a3,0.7846835,-0.0023897886,0.0309304,false
Tidal Green,#cdca98,0.8290586,-0.017039895,0.064131916,false
Tidal Mist,#e5e9e1,0.9287391,-0.0071653128,0.008976281,false
Tidal Pool,#005e59,0.43438762,-0.07457754,-0.011130601,false
Tidal Thicket,#8b866b,0.6170047,-0.005943805,0.03889063,false
Tidal Wave,#355978,0.45075446,-0.026883483,-0.060169786,false
Tide,#beb4ab,0.7756668,0.0073064566,0.015391171,false
Tide Pools,#0a6f69,0.48929766,-0.08186354,-0.011734337,false
Tides of Darkness,#002400,0.2255557,-0.06088668,0.046727896,false
Tidewater,#c2e3dd,0.8902543,-0.035561174,-0.0020576715,false
Tiě Hēi Metal,#343450,0.33806145,0.01138854,-0.047522575,false
Tierra Del Fuego Sea Green,#c2ddd3,0.87483126,-0.031395614,0.0048252344,false
Tiffany Amber,#b58141,0.6424386,0.03566605,0.09683102,false
Tiffany Blue,#7bf2da,0.885129,-0.11386642,0.002704978,false
Tiffany Light,#fde4b4,0.9276808,0.007584363,0.067320526,false
Tiffany Rose,#d2a694,0.7605783,0.04221499,0.039852977,false
Tiger,#be9c67,0.7115457,0.016830027,0.07913759,true
Tiger Cat,#cda035,0.72904736,0.011587858,0.1302937,false
Tiger Claw,#e1daca,0.8895739,0.0011329949,0.022813141,false
Tiger Cub,#deae46,0.7759071,0.014642298,0.1306977,false
Tiger King,#dd9922,0.73201865,0.03779179,0.14064348,true
Tiger Lily,#e1583f,0.63557297,0.14860323,0.09437588,true
Tiger Moth,#f8f2dd,0.9602485,-0.0018553436,0.028300703,false
Tiger Moth Orange,#dd6611,0.6452072,0.113839164,0.12662578,false
Tiger of Mysore,#ff8855,0.7493359,0.11624324,0.10837382,true
Tiger Stripe,#bf6f39,0.6204876,0.0746399,0.097036004,false
Tiger Tail,#fee9c4,0.9416748,0.0076218247,0.052819252,false
Tiger Yellow,#ffde7e,0.9085798,-0.0019382238,0.12125367,false
Tiger’s Eye,#9a7c63,0.60836554,0.024837866,0.045576602,false
Tigereye,#bb7748,0.6315959,0.061949477,0.08590621,false
Tijolo,#aa5500,0.5432191,0.079599395,0.11015108,false
Tiki Hut,#8a6e45,0.55588186,0.016079322,0.06534064,false
Tiki Monster,#8fbc8f,0.75086474,-0.06507686,0.046025813,false
Tiki Straw,#b9a37e,0.7253805,0.009360135,0.05599469,false
Tiki Torch,#bb9e3f,0.70733947,-0.0041685104,0.117773294,false
Tile Blue,#0094a5,0.61019063,-0.091994405,-0.05102551,false
Tile Green,#7a958e,0.6468802,-0.032153368,0.001259923,false
Tile Red,#c76b4a,0.62668586,0.09633289,0.08136612,false
Tilla Kari Mosque,#00cccc,0.7652636,-0.12631348,-0.03330016,false
Tillandsia Purple,#60397f,0.42421895,0.07231492,-0.09296456,false
Tilled Earth,#80624e,0.5211569,0.028248876,0.04042986,false
Tilled Soil,#6b4d35,0.44646603,0.027750283,0.046979368,false
Tilleul de Noémie,#87815f,0.5995301,-0.007922187,0.048540205,false
Tilted Pinball,#ee5522,0.64977264,0.15738434,0.11990741,false
Tilted Red,#991122,0.43834135,0.15372454,0.06442526,false
Timber Beam,#a0855c,0.63185364,0.014105767,0.06397292,false
Timber Brown,#605652,0.46154472,0.010699034,0.010022998,false
Timber Green,#324336,0.3637906,-0.027461067,0.014718235,false
Timber Town,#908d85,0.6435835,0.00004929304,0.012224555,false
Timber Trail,#a1755c,0.6003311,0.042147294,0.051417172,false
Timberline,#73573f,0.47956866,0.024527416,0.045577884,false
Timberwolf,#b4aca3,0.7485118,0.005155444,0.014831424,false
Time Capsule,#a59888,0.68645304,0.008032292,0.026354253,false
Time Honored,#7f6d37,0.53974724,-0.0017125756,0.07641375,false
Time Out,#fadeb8,0.9142584,0.014820814,0.056670368,false
Time Travel,#b3c4d5,0.8127048,-0.011289686,-0.028228521,false
Time Warp,#9397a3,0.67698556,0.00036248565,-0.018202364,false
Timeless,#b1d8db,0.8552617,-0.038104057,-0.015535057,false
Timeless Beauty,#b6273e,0.51197493,0.16899756,0.054775,true
Timeless Copper,#976d59,0.572372,0.042408645,0.04467076,false
Timeless Day,#ece9e8,0.9360678,0.0027187169,0.0022398233,false
Timeless Lilac,#afb2c4,0.7668674,0.003696978,-0.025519967,false
Timeless Ruby,#9a4149,0.49573848,0.113989174,0.0349738,false
Timeless Seafoam,#afe4e2,0.8817884,-0.052850515,-0.012514651,false
Timeless Taupe,#908379,0.6186813,0.010853469,0.018771738,false
Times Square Screens,#20c073,0.7128692,-0.15230533,0.06974232,false
Timid Beige,#e5e0dd,0.90977705,0.004063815,0.0054798126,false
Timid Blue,#d9e0ee,0.90552944,-0.001982063,-0.020458221,false
Timid Cloud,#dcdde5,0.89910865,0.0019798875,-0.010725796,false
Timid Green,#e1e2d6,0.90870667,-0.005658835,0.015073359,false
Timid Lime,#e4e0da,0.90815705,0.0018687844,0.009008229,false
Timid Purple,#dfdfea,0.9068805,0.0041256547,-0.0142938495,false
Timid Sea,#66a9b0,0.6928241,-0.062791824,-0.02828151,false
Timid Sheep,#e4e0dd,0.90898603,0.003019482,0.0051556826,false
Timid Violet,#ded3dd,0.87859756,0.015391856,-0.00942421,false
Timid White,#d9d6cf,0.87649566,0.00044292212,0.010053039,true
Timothy Grass,#adb274,0.74471575,-0.03131631,0.076904595,false
Tin,#919191,0.65665644,1.7881393e-7,0.0,true
Tin Bitz,#48452b,0.3860971,-0.008830532,0.039921105,false
Tin Foil,#acb0b0,0.75399333,-0.004327029,-0.0013279319,false
Tin Lizzie,#928a98,0.64490825,0.014756173,-0.016992152,false
Tin Man,#a4a298,0.71099013,-0.0018875897,0.014296174,false
Tin Pink,#a3898a,0.65420103,0.030517071,0.008389354,false
Tin Soldier,#bebebe,0.8015168,-8.940697e-8,0.0,false
Tingle,#e6541b,0.6354505,0.14960083,0.12017673,false
Tinker Light,#fbedb8,0.9444599,-0.0061163604,0.06944603,false
Tinkerbell Trail,#fcf0c3,0.9534972,-0.0050421357,0.059344232,false
Tinny Tin,#4b492d,0.39959598,-0.011028171,0.042064488,false
Tinsel,#b88a3e,0.6632648,0.023618415,0.10582656,false
Tinsmith,#dce0dc,0.9024878,-0.0056725144,0.0038959384,false
Tint of Earth,#ce9480,0.7177334,0.05853516,0.048823774,false
Tint of Green,#dae9dc,0.9191776,-0.020314425,0.01203233,false
Tint of Rose,#ffcbc9,0.8870645,0.055443287,0.021171093,false
Tint of Turquoise,#41bfb5,0.73377484,-0.10887432,-0.01435107,false
Tinted Ice,#cff6f4,0.9450368,-0.039301306,-0.008836329,false
Tinted Iris,#c4b7d8,0.80076027,0.026305646,-0.040170074,false
Tinted Lilac,#9da9d0,0.7389048,0.0015696585,-0.058082283,false
Tinted Mint,#e3e7c4,0.9158308,-0.0178456,0.042847157,false
Tinted Rosewood,#e1c8d1,0.8562378,0.03028375,-0.003198266,false
Tiny Bubbles,#0088ab,0.58246857,-0.07855761,-0.076407224,false
Tiny Calf,#e0bfa5,0.82638943,0.025688529,0.04490179,false
Tiny Fawn,#c08b6d,0.6813185,0.049280226,0.05982256,false
Tiny Ghost Town,#d4cfcc,0.8576399,0.0041253567,0.00556159,false
Tiny Mr Frosty,#b8d3e4,0.85228556,-0.021174848,-0.030855954,false
Tiny Pink,#ffd6c7,0.90694684,0.038045257,0.03319794,false
Tiny Ribbons,#b98faf,0.69965106,0.06042552,-0.028300643,false
Tiny Seedling,#8a8d69,0.6312814,-0.019039929,0.04775545,false
Tip of the Iceberg,#bbe4ea,0.8916731,-0.038559258,-0.019899786,false
Tip Toes,#d8c2cd,0.8356445,0.027937502,-0.0069548488,false
Tiramisu,#744b3e,0.45561785,0.04710354,0.03725615,false
Tiramisu Cream,#d3bda4,0.8103788,0.013955057,0.039934278,false
Tirisfal Lime,#75de2f,0.8061525,-0.16126856,0.15459329,false
Tirol,#9e915c,0.6554711,-0.0076987743,0.07300791,false
Titan White,#ddd6e1,0.8848719,0.011497587,-0.012071967,false
Titanite Yellow,#ad8f0f,0.6586634,-0.008033127,0.13153785,false
Titanium,#888586,0.619607,0.0038555264,-0.0003530383,false
Titanium Blue,#5b798e,0.5608744,-0.024330646,-0.040838778,false
Titanium Grey,#545b62,0.46751338,-0.005355403,-0.013346106,false
Titanium White,#e4e4e4,0.9188701,-2.9802322e-8,5.9604645e-8,false
Titanium Yellow,#eee600,0.9019865,-0.05707729,0.18493223,false
Titian Red,#bd5620,0.5746174,0.10498379,0.103667796,true
Titmouse Grey,#b8b2be,0.77217156,0.011178285,-0.014204502,false
Tizzy,#f9f3df,0.9634998,-0.0014655292,0.027039766,false
Tlāloc Blue,#316f82,0.5091139,-0.05288601,-0.04579544,false
To Hell and Black,#25212a,0.2560655,0.010172524,-0.014362469,false
Toad,#748d70,0.61554617,-0.04020813,0.032295972,true
Toad King,#3d6c54,0.4901939,-0.0612718,0.021766305,true
Toadstool,#b8282f,0.5139581,0.16402635,0.07334709,true
Toadstool Dot,#d7e7da,0.9123729,-0.021357685,0.011759758,false
Toadstool Soup,#988088,0.624543,0.031375796,-0.0021965504,false
Toast,#9f715f,0.5908324,0.04783067,0.043466777,false
Toast and Butter,#d2ad84,0.7706976,0.024630636,0.06543285,true
Toasted,#b59274,0.6847792,0.0277884,0.052654237,false
Toasted Almond,#dacfba,0.85777843,0.0034276247,0.030686736,false
Toasted Bagel,#986b4d,0.56708014,0.04196535,0.05866593,false
Toasted Barley,#e7ddcb,0.9006674,0.0035107434,0.02624774,false
Toasted Cashew,#e2d0b8,0.8660424,0.009761125,0.03672731,false
Toasted Chestnut,#a7775b,0.6109109,0.0455707,0.056643397,false
Toasted Coconut,#e9c2a1,0.8397283,0.029450297,0.055485904,false
Toasted Grain,#c5a986,0.75061536,0.016942024,0.055279315,false
Toasted Husk,#ed8a53,0.72899014,0.09270668,0.104561985,true
Toasted Marshmallow,#efe0d4,0.91545075,0.011119455,0.02023989,false
Toasted Marshmallow Fluff,#fff9eb,0.98298395,0.00084635615,0.019476116,true
Toasted Nut,#c08768,0.6727358,0.05384785,0.06284341,false
Toasted Nutmeg,#a47365,0.6018765,0.052982494,0.039342254,false
Toasted Oatmeal,#efdecc,0.90950197,0.0109268725,0.028502524,false
Toasted Paprika,#a34631,0.5125868,0.10618347,0.07204065,true
Toasted Pecan,#765143,0.47146714,0.040989682,0.03635457,false
Toasted Pine Nut,#dcc6a6,0.836768,0.011001945,0.048343718,false
Toasted Sesame,#af9a73,0.69502234,0.0074785054,0.05853653,false
Toasted Truffle,#aa3344,0.5031858,0.14780848,0.044027567,false
Toasted Walnut,#746a5a,0.5289129,0.0049274713,0.026816726,false
Toasted Wheat,#c9af96,0.7700029,0.018668622,0.041823328,false
Toasty,#957258,0.5800001,0.030948773,0.049326777,false
Toasty Grey,#d1ccc0,0.8458836,0.00059986115,0.017280996,false
Tobacco,#684f3c,0.44870165,0.023358345,0.038174927,true
Tobacco Brown,#6d5843,0.47581473,0.016841635,0.038765877,false
Tobacco Leaf,#8c724f,0.56840616,0.016002253,0.05728343,true
Tobago,#44362d,0.34535852,0.014662787,0.020498097,false
Tobermory,#d39898,0.7363716,0.067368,0.023082435,false
Tobernite,#077a7d,0.5265262,-0.08391133,-0.027065754,false
Tobey Rattan,#ad785c,0.6199937,0.051496387,0.0585739,false
Tobi Brown,#4c221b,0.3094651,0.05606021,0.03359203,false
Tobiko Orange,#e45c10,0.641879,0.13536774,0.12594217,false
Toes in the Sand,#f8dcbf,0.91020274,0.018401653,0.04583931,true
Toffee,#755139,0.46806076,0.035247624,0.049189538,true
Toffee Bar,#947255,0.57826835,0.028431594,0.05275309,false
Toffee Cream,#d98b51,0.7056848,0.067638814,0.099859565,false
Toffee Crunch,#995e39,0.5397951,0.057554573,0.07294595,false
Toffee Fingers,#968678,0.6304408,0.012611806,0.025280923,false
Toffee Glaze,#a5654a,0.57115054,0.06683919,0.063239455,false
Toffee Sauce,#b17426,0.6099072,0.044064477,0.109519094,false
Toffee Tan,#c8a883,0.7508519,0.020704687,0.05914426,false
Toffee Tart,#c08950,0.6725164,0.041129068,0.09100914,false
Tofino,#e6baa9,0.82340467,0.0416736,0.037760496,false
Tofino Belue,#03719c,0.5171041,-0.0631299,-0.086907,false
Tofu,#e6e5d6,0.9185963,-0.0047402084,0.019464254,true
Toile Blue,#94bee1,0.783599,-0.029566735,-0.060405374,false
Toile Red,#8b534e,0.50497615,0.06844562,0.032754183,false
Toki Brown,#b88884,0.67218614,0.054322273,0.024391413,false
Tokiwa Green,#007b43,0.5116562,-0.11560623,0.05570659,false
Tokyo Underground,#ecf3d8,0.9517281,-0.017555505,0.03178847,false
Tol Barad Green,#6c5846,0.47541857,0.016936883,0.034258604,false
Tol Barad Grey,#4e4851,0.41081858,0.01171799,-0.011870265,false
Toledo,#3e2631,0.3026465,0.039549246,-0.00646241,false
Toledo Cuoio,#decbb1,0.85100764,0.010091543,0.039717376,false
Tom Thumb,#4f6348,0.47518364,-0.036083445,0.03284344,false
Tomatillo Peel,#cad3c1,0.85493815,-0.016499758,0.0205158,false
Tomatillo Salsa,#bbb085,0.75563365,-0.005648762,0.059223056,false
Tomato,#ef4026,0.6301108,0.18337488,0.112381935,true
Tomato Baby,#e10d18,0.5749465,0.20427631,0.106868565,true
Tomato Bisque,#d15915,0.608767,0.120249465,0.117113024,true
Tomato Burst,#d6201a,0.56176174,0.18791752,0.10290927,true
Tomato Concassé,#f6561c,0.6633656,0.16268416,0.12593305,false
Tomato Cream,#bf753b,0.6313394,0.06546086,0.09853682,false
Tomato Curry,#e84a2e,0.6287401,0.16812868,0.10672158,false
Tomato Frog,#ff4444,0.6635701,0.20102109,0.09686118,false
Tomato Puree,#c9344c,0.5591087,0.17661662,0.053337604,false
Tomato Queen,#dd4422,0.60323584,0.16221943,0.10858157,true
Tomato Red,#ec2d01,0.60863954,0.19255489,0.12201172,false
Tomato Sauce,#b21807,0.48857263,0.16212867,0.09533003,false
Tomato Scepter,#e44458,0.6218525,0.18590945,0.06065008,false
Tomato Slices,#a2423d,0.50720197,0.11597715,0.055778086,false
Tomato Sunrise,#aa251b,0.48357856,0.14890312,0.08347872,true
Tomb Blue,#0099cc,0.6405329,-0.08121148,-0.10048467,false
Tombstone Grey,#cec5b6,0.82662505,0.0037101507,0.022589028,false
Tōmorokoshi Corn,#faa945,0.7969351,0.054748565,0.1363498,false
Tōmorokoshi Yellow,#eec362,0.83607495,0.0097335875,0.12481964,false
Tomorrow’s Coral,#ffc5a3,0.86716616,0.04996565,0.06327814,false
Tōnatiuh Red,#d14155,0.58697456,0.1719614,0.051929176,false
Tongue,#d1908e,0.7170623,0.07409924,0.028722703,false
Tonic,#deddaa,0.8857678,-0.019252926,0.063961625,false
Tonicha,#975437,0.51851416,0.07156536,0.06801486,false
Tonka Bean,#6b524c,0.4627678,0.029141888,0.01952231,false
Tonkatsu,#edac36,0.7867912,0.03133589,0.14372578,true
Tony Taupe,#b1a290,0.7201619,0.009360909,0.029404223,false
Tonys Pink,#e79e88,0.7653541,0.07402715,0.056776404,false
Too Big to Whale,#9596a4,0.67682755,0.004462838,-0.020000696,true
Too Blue,#3d6695,0.5017921,-0.026028454,-0.08467695,false
Too Blue to be True,#0088ff,0.6320536,-0.055322558,-0.19405562,true
Too Dark Tonight,#0011bb,0.36732203,-0.024485856,-0.24052465,true
Tōō Gold,#ffb61e,0.8240362,0.033318847,0.16253114,false
Too hot to Handle,#bf6153,0.60107,0.10706392,0.06159109,true
Tool Blue,#637985,0.5628098,-0.019607097,-0.025019705,false
Tool Green,#7f7711,0.5591984,-0.028456226,0.1095283,false
Tootie Fruity,#f9dbe2,0.9181235,0.03435701,0.0011911392,false
Top Banana,#fad873,0.8907761,-0.0024534762,0.12618697,false
Top Hat Tan,#c1a393,0.73780847,0.027212352,0.032129943,false
Top Shelf,#82889c,0.6286215,0.0012210011,-0.030824542,false
Top Tomato,#d04838,0.58826214,0.15142807,0.08696377,false
Topaz,#cf7e40,0.6682158,0.07127239,0.10458246,false
Topaz Green,#c5ddd0,0.8760913,-0.029603273,0.0095543265,false
Topaz Mountain,#92653f,0.54547167,0.039128453,0.06838998,false
Topaz Yellow,#eb975e,0.7502232,0.07366675,0.100660354,false
Topiary,#8e9655,0.65128505,-0.03688462,0.080418855,false
Topiary Garden,#6f7c00,0.5561209,-0.05777608,0.114257306,false
Topiary Green,#667700,0.53624535,-0.061459586,0.1102339,true
Topiary Sculpture,#618a4d,0.58773935,-0.07145111,0.06889424,false
Topiary Tint,#bbc9b2,0.8187797,-0.02393052,0.025661469,false
Topinambur Root,#aa5c71,0.5715399,0.10376383,0.0066909194,false
Topsail,#dae2e0,0.90612084,-0.009006828,0.00006592274,false
Toque White,#e7e2da,0.9144911,0.0021395683,0.011871159,false
Torch Red,#fd0d35,0.6294697,0.22997957,0.10013065,false
Torchlight,#ffc985,0.8691616,0.032221794,0.09996045,true
Torea Bay,#353d75,0.38280982,0.008084729,-0.09473497,false
Toreador,#cd123f,0.5430065,0.200441,0.06356272,true
Torii Red,#db3e00,0.59238446,0.16229719,0.1192829,false
Tornado,#d1d3cf,0.8641572,-0.0036446154,0.0045760274,false
Tornado Cloud,#5e5b60,0.4756817,0.0058793724,-0.006479293,false
Tornado Season,#4d7179,0.5244837,-0.035793036,-0.02329418,false
Tornado Wind,#60635f,0.4957226,-0.0053883493,0.0048879683,false
Toronja,#ffdecd,0.9235077,0.028408289,0.032649457,false
